IDA_FASH,A_FASH_IDStorage,A_FASH,A_FASHBasic,DateStart,DateFinish,IDCategory,IDSortSubCategory,IDMUnit,A_FASH_PW,IDOperation,A_FASHYield,A_FASHScrap,A_FASHProcedure,A_FASHPrint,A_FASHDelete,Text1,Text2,Text3,No1,No2,No3,Date1,Date2,Memo1,YesNo1,YesNo2
8024,"202346","CHOCO ORANGE CAKE",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2023",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8026,"201240","ΒΑΝΑΝΑ ΓΕΥΣΗ ΠΑΣΤΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2012",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8027,"201906","ΤΖΕΛ ΑΧΛΑΔΙ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2019",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8030,"201723","ΛΙΠΟΣ ΛΙΒΑΝΕΖΙΚΟ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2017",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8047,"202347","MAMAS KEIK DECO",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2023",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8069,"35002","ΙΣΛΙ ΚΑΡΥΔΙ ΕΜΠΟΡΕΥΜΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","ΕΜΠ","35",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8071,"991045","ΗΜΑ ΠΟΥΛΙΣ 4 ΩΡΩΝ",1,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8072,"200120","ΑΛΕΥΡΙ ΠΑΡΘΕΝΟ ΜΑΛΑΚΟ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2001",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8073,"203043","Γάλα Φρέσκο 10 λιτ.",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ",,1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8074,"200862","ΚΥΤΑΡΙΝΗ ΘΕΡΜΗΣ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2008",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8076,"32006","ΔΙΑΦΟΡΑ ΑΝΑΨΥΚΤΙΚΑ ΕΜΠΟΡΕΥΜΑΤΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","ΕΜΠ","32",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8077,"33015","ΔΙΑΦΟΡΑ ΓΑΛΑΚΤΟΚΟΜΙΚΑ ΕΜΠΟΡΕΥΜΑΤΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","ΕΜΠ","33",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8078,"38001","ΔΙΑΦΟΡΑ ΠΟΤΑ ΕΜΠΟΡΕΥΜΑΤΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","ΕΜΠ","38",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8079,"34001","ΔΙΑΦΟΡΟΙ ΠΩΛΟΥΜΕΝΟΙ ΚΑΦΕΔΕΣ",0,"01/01/00 00:00:00","01/01/70 00:00:00","ΕΜΠ","34",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8084,"201905","ΖΕΛΑΤΙΝΗ ΣΕ ΦΥΛΛΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2019",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8085,"200123","ΠΡΟΖΥΜΙ ΥΓΡΟ BOECKER TWO",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ",,1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8087,"202502","ΣΑΛΤΣΑ ΚΟΤΟΠΟΥΛΟ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2025",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8088,"994043","ΗΜΑ ΓΕΜΙΣΗ ΠΡΑΣΣΟ ΝΗΣΤΙΣΙΜΟ ΜΑΡΙΑΣ",1,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Γ03",1.0000000000000000e+00,0.0000000000000000e+00,"ΒΑΖΩ ΣΤΟ ΤΗΓΑΝΙ ΛΑΔΙ ΠΙΠΕΡΙΕΣ ΚΥΒΟ ΠΡΑΣΣΟ.
ΜΟΛΙΣ ΜΑΡΑΘΟΥΝ ΚΑΤΕΒΑΖΩ ΤΟ ΤΗΓΑΝΙ,ΒΑΖΩ ΤΙΣ ΠΑΤΑΤΕΣ ΤΙΣ ΠΑΤΑΩ ΜΕ ΠΙΡΟΥΝΙ ΚΑΙ ΑΝΑΚΑΤΕΥΩ
ΡΙΧΝΩ ΑΛΑΤΙ ΠΙΠΕΡΙ ΚΑΙ ΡΙΓΑΝΙ",0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8089,"994044","ΓΕΜΙΣΗ ΣΠΑΝΑΚΙ ΝΗΣΤΙΣΙΜΟ ΜΑΡΙΑΣ",1,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Γ03",1.0000000000000000e+00,0.0000000000000000e+00,"Βάζω στο τηγάνι πράσσο σπανακι  πιπεριες κρεμυδι μαιτανο ανιθο με το νερό και τα αφείνω σε σιγανή φωτιά για να μαραθού.
Προσθέτω το ρύζι το αλάτι πιπέρι λάδι κύβο για 5 λεπτά περίπου",0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8091,"200705","ΡΥΖΙ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2007",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8092,"200314","ΦΥΤΙΚΗ ΣΑΝΤΙΓΙ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2003",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8093,"997011","ΗΜΑ ΖΥΜΗ ΤΣΟΥΡΕΚΙΟΥ",1,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α","19",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8095,"201724","ΣΙΣΑΜΕΛΑΙΟ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2017",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8096,"200522","ΜΕΛΙΤΖΑΝΑ ΠΡΟΤ/ΝΗ ΚΑΤΕΨΥΓΜΕΝΗ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2005",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8097,"200128","ΑΛΕΥΡΙ ΔΙΚΟΚΟ ΟΛΙΚΗΣ(ΖΕΑ)",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2001",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8098,"200131","ΑΛΕΥΡΙ ΔΙΚΟΚΟ ΗΜΙΟΛΟΚΗΣ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2001",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8099,"991046","ΗΜΑ ΠΡΟΖΥΜΙ CRÈME DE LAVEIN",1,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,"ΞΕΚΙΝΗΜΑ ΑΠΌ ΤΗΝ ΑΡΧΗ: 16:30 ΛΕΠΤΑ ΣΤΟΥΣ 24 ΒΑΘΜΟΥΣ
ΑΝΑΠΙΑΣΜΑ:45 ΚΙΛΑ ΑΛΕΥΡΙ 20 ΚΙΛΑ ΜΑΝΑ ΚΑΙ 45 ΛΙΤΡΑ ΝΕΡΟ 16 ΩΡΕΣ ΣΤΟΥΣ 23 ΒΑΘΜΟΥΣ",0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8108,"202348","LGI",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2023",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8110,"200401","ΑΝΑΝΑΣ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2004",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8112,"202349","KEIK TEGRAL MUFIN CHOCO PURATOS",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2023",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8114,"201907","ΦΡΑΟΥΛΑ ΦΑΡΤΣΙΤΟΥΡΑ PURATUS",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2019",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8116,"991047","ΗΜΑ ΖΥΜΗ ΠΙΡΟΣΚΙ ΝΗΣΤΙΣΙΜΟ",1,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8117,"200138","ΑΛΕΥΡΙ ΒΡΩΜΗΣ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2001",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8118,"200706","ΦΑΓΟΠΥΡΟ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2007",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8119,"200707","ΠΑΠΑΡΟΥΝΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2007",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8120,"200708","ΜΑΥΡΟΣΟΥΣΑΜΟ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2007",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8123,"33014","ΓΙΑΟΥΡΤΙ ΣΤΡΑΓΓΙΣΤΟ 200 ΓΡ ΚΟΥΚΑΚΗ ΕΜΠΟΡΕΥΜΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","ΕΜΠ","33",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8124,"33005","ΓΑΛΑ ΠΑΣΤΕΡΙΩΜΕΝΟ ΠΛΗΡΕΣ 1/2 ΛΙΤ ΕΜΠΟΡΕΥΜΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","ΕΜΠ","33",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8125,"33004","ΓΑΛΑ ΠΑΣΤΕΡΙΩΜΕΝΟ ΠΛΗΡΕΣ 1 ΛΙΤ ΕΜΠΟΡΕΥΜΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","ΕΜΠ","33",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8126,"33008","ΓΑΛΑ ΥΨΗΛΗΣ ΠΑΣΤΕΡΙΩΣΗΣ ΠΛΗΡ 1 ΛΙΤ ΕΜΠΟΡΕΥΜΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","ΕΜΠ","33",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8127,"33007","ΓΑΛΑ ΥΨΗΛΗΣ ΠΑΣΤΕΡΙΩΣΗΣ ΕΛΑΦΡΥ 1 ΛΙΤ ΕΜΠΟΡΕΥΜΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","ΕΜΠ","33",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8128,"33016","ΜΙΛΚΟ ΜΙΚΡΟ 250 MLΕΜΠΟΡΕΥΜΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","ΕΜΠ","33",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8129,"33011","ΓΙΑΟΥΡΤΗ COMPLET 10% 3 TEM. ΕΜΠΟΡΕΥΜΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","ΕΜΠ","33",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8130,"33013","ΓΙΑΟΥΡΤΗ ΑΓΕΛΑΔΟΣ 4% 3 ΤΕΜ.ΕΜΠΟΡΕΥΜΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","ΕΜΠ","33",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8131,"33006","ΓΑΛΑ ΣΥΜΠ/ΝΟ ΔΕΛΤΑ ΠΛΗΡΕΣ ΕΜΠΟΡΕΥΜΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","ΕΜΠ","33",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8132,"33012","ΓΙΑΟΥΡΤΗ NATURAL 2% 2 ΤΕΜ. ΕΜΠΟΡΕΥΜΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","ΕΜΠ","33",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8133,"32005","VITALINE ΦΡΑΟΥΛΑ ΓΙΑΟΥΡΤΗ 2 ΤΕΜ. ΕΜΠΟΡΕΥΜΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","ΕΜΠ","32",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8134,"32001","FANTA 0,33 ML ΠΟΡΤΟΚΑΛΙ ΕΜΠΟΡΕΥΜΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","ΕΜΠ","32",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8135,"32004","SPRITE 0,33 ML ΕΜΠΟΡΕΥΜΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","ΕΜΠ","32",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8137,"32002","FANTA LEMON 0,33 ML ΕΜΠΟΡΕΥΜΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","ΕΜΠ","32",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8138,"202204","COCA COLA 1,5 LIT. ΕΜΠΟΡΕΥΜΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","ΕΜΠ","2022",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8140,"33010","ΓΑΛΑ ΦΡΕΣΚΟ 10 LIT. ΕΜΠΟΡΕΥΜΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","ΕΜΠ","33",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8141,"33002","ΓΑΛΑ ΑΓΕΛΑΔΟΣ 1,5% 1/2 LIT. ΕΜΠΟΡΕΥΜΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","ΕΜΠ","33",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8142,"33003","ΓΑΛΑ ΕΧΕΙΣ 1,5% 1 ΛΙΤ.ΥΨΗΛ. ΠΑΣΤΕΡΙΩΣΗΣ ΕΜΠΟΡΕΥΜΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","ΕΜΠ","33",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8143,"33001","ΓΑΛΑ ΑΓΕΛΑΔΟΣ 1,5% 1 LIT. ΕΛΑΦΡΥ ΕΜΠΟΡΕΥΜΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","ΕΜΠ","33",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8144,"33009","ΓΑΛΑ ΦΙΑΛΗ 0,5 LIT. ΚΟΥΚΑΚΗ",0,"01/01/00 00:00:00","01/01/70 00:00:00","ΕΜΠ","33",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8146,"35007","ΣΜΥΡΝΕΙΚΟ ΕΜΠΟΡΕΥΜΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","ΕΜΠ","35",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8147,"39002","ΑΛΕΥΡΙ ΜΑΛΑΚΟ-ΕΜΠΟΡΕΥΜΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","ΕΜΠ","39",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8148,"39003","ΑΛΕΥΡΙ SUPER- ΕΜΠΟΡΕΥΜΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","ΕΜΠ","39",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8149,"39004","ΑΛΕΥΡΙ ΟΛΙΚΗΣ- ΕΜΠΟΡΕΥΜΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","ΕΜΠ","39",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8150,"35008","ΣΙΡΟΠΙΑΣΤΑ ΜΠΑΚΛΑΒΑΣ ΠΑΡΑΔΟΣΙΑΚΟΣ-ΕΜΠΟΡΕΥΜΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","ΕΜΠ","35",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8151,"35009","ΣΙΡΟΠΙΑΣΤΑ ΤΡΙΓΩΝΟ ΠΑΡΑΔΟΣΙΑΚΟ-ΕΜΠΟΡΕΥΜΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","ΕΜΠ","35",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8152,"35010","ΣΙΡΟΠΙΑΣΤΑ ΑΝΑΤΟΛΗΣ ΙΝΔΟΚΑΡΥΔΟ-ΕΜΠΟΡΕΥΜΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","ΕΜΠ","35",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8153,"35011","ΣΙΡΟΠΙΑΣΤΑ ΑΝΑΤΟΛΗΣ ΣΟΚΟΛΑΤΑ-ΕΜΠΟΡΕΥΜΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","ΕΜΠ","35",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8154,"35012","ΣΙΡΟΠΙΑΣΤΑ ΑΝΑΤΟΛΗΣ ΠΑΡΑΔΟΣΙΑΚΟ ΓΑΛΑΚΤ/ΚΟ",0,"01/01/00 00:00:00","01/01/70 00:00:00","ΕΜΠ","35",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8155,"35013","ΣΙΡΟΠΙΑΣΤΑ ΑΝΑΤΟΛΗΣ ΚΑΝΤΑΙΦΙ-ΕΜΠΟΡΕΥΜΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","ΕΜΠ","35",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
8156,"35014","ΣΙΡΟΠΙΑΣΤΑ ΑΝΑΤ.ΦΥΣΤΙΚΙ",0,"01/01/00 00:00:00","01/01/70 00:00:00","ΕΜΠ","35",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
