IDB_FASH,B_FASH_IDStorage,B_FASH,B_FASHBasic,DateStart,DateFinish,IDCategory,IDSortSubCategory,IDMUnit,B_FASHPW,IDOperation,B_FASHYield,B_FASHScrap,B_FASHProcedure,B_FASHPrint,B_FASHDelete,Text1,Text2,Text3,No1,No2,No3,Date1,Date2,Memo1,YesNo1,YesNo2
7642,"30002","ΠΑΓΩΤΙΝΙΑ ΕΜΠΟΡΕΥΜΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","ΕΜΠ","30",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7644,"200534","ΠΑΣΤΑ ΠΙΠΕΡΙΑΣ ΦΛΩΡΙΝΗΣ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2005",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7647,"997008","ΗΜΑ ΖΥΜΗ ΚΡΟΥΤΟΝ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Α09",8.0000000000000004e-01,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7648,"997009","ΗΜΑ ΖΥΜΗ ΚΡΟΥΤΟΝ ΟΛΙΚΗΣ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Α09",8.0000000000000004e-01,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7649,"202400","ΦΥΛΛΟ ΚΡΟΥΣΤΑΣ PERFECT",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2024",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7650,"202401","ΦΥΛΛΟ ΚΡΟΥΣΤΑΣ ΜΕ ΚΑΚΑΟ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2024",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7651,"202402","ΚΑΝΤΑΙΦΙ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2024",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7652,"201102","ΧΡΩΜΑ ΖΑΧΑΡΟΠΛΑΣΤΙΚΗΣ 1",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2011",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7653,"994018","ΗMΑ ΓΕΜΙΣΗ ΣΠΑΝΑΚΙ ΚΟΜΝΟΥ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Γ03",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7655,"994019","ΗΜΑ ΓΕΜΙΣΗ  ΠΡΑΣΟ ΚΟΜΝΟΥ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Γ06",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7656,"994020","ΗΜΑ ΓΕΜΙΣΗ ΠΡΑΣΟ-ΤΥΡΙ ΚΟΜΝΟΥ",1,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Γ06",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7657,"994021","ΗΜΑ ΓΕΜΙΣΗ ΠΙΤΣΑ ΚΟΜΝΟΥ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Γ06",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7659,"994022","ΗΜΑ ΓΕΜΙΣΗ ΤΥΡΙ ΚΟΜΝΟΥ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Γ06",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7661,"994023","ΗΜΑ ΓΕΜΙΣΗ ΚΑΣΕΡΙ-ΖΑΜΠΟΝ ΚΟΜΝΟΥ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Γ06",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7662,"994024","ΗΜΑ ΓΕΜΙΣΗ ΛΟΥΚΑΝΙΚΟ ΚΟΜΝΟΥ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Γ06",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7666,"994017","ΗΜΑ ΓΕΜΙΣΗ ΠΙΤΣΑΣ ΚΟΜΝΟΥ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Γ06",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7668,"200550","ΠΡΑΣΣΟ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2005",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7675,"994025","ΗΜΑ ΓΕΜΙΣΗ ΣΠΑΝΑΚΙ-ΤΥΡΙ ΚΟΜΝΟΥ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Γ03",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7677,"991032","ΗΜΑ ΖΥΜΗ ΠΟΛΥΣΠΟΡΗ ΚΟΛΩΝΙΑΡΗ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Α06",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7678,"991033","ΗΜΑ ΖΥΜΗ ΚΟΥΡΟΥ ΚΟΛΩΝΙΑΡΗ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Α06",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7679,"994026","ΗΜΑ ΓΕΜΙΣΗ ΣΠΑΝΑΚΙ ΚΟΛΩΝΙΑΡΗ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Γ03",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7680,"794027","ΗΜΒ ΓΕΜΙΣΗ ΛΑΧΑΝΙΚΩΝ ΚΟΛΩΝΙΑΡΗ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Β",,1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7682,"994028","ΗΜΑ ΓΕΜΙΣΗ ΚΙΜΑ-ΠΡΑΣΣΟ ΚΟΛΩΝΙΑΡΗ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Γ06",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7683,"991040","ΗΜΑ ΓΕΜΙΣΗ ΚΟΤΟΠΟΥΛΟ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Γ04",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7684,"994030","ΗΜΑ ΓΕΜΙΣΗ ΛΑΖΑΝΙΑ ΛΑΧΑΝΙΚΩΝ ΚΟΛΩΝΙΑΡΗ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Γ06",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7685,"994031","ΗΜΑ ΓΕΜΙΣΗ ΕΜΕΝΤΑΛ-ΜΠΕΙΚΟΝ ΚΟΛΩΝΙΑΡΗ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Γ06",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7686,"994032","ΗΜΑ ΓΕΜΙΣΗ 4 ΤΥΡΙΑ ΚΟΛΩΝΙΑΡΗ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Γ06",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7687,"200857","SNAK FILL",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2008",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7691,"200858","ΦΥΤΡΟ ΣΤΑΡΙΟΥ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2008",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,,,,,,,0,0
7698,"200859","ΦΥΤΙΚΕΣ ΙΝΕΣ ΣΤΑΡΙΟΥ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2008",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7699,"201236","ΜΟΣΧΟΚΑΡΥΔΟ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2012",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7704,"200325","ΚΡΕΜΑ ΛΕΜΟΝΙΟΥ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2003",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7708,"18001","ΦΙΟΓΚΑΚΙΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Γ","18",1,1.0000000000000000e+00,"Ζ01",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7709,"993004","ΗΜΑ ΣΙΡΟΠΙ ΡΕΒΑΝΙ ΑΝΑΓΝΩΣΤΟΥ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Χ_Φ",9.5999999999999996e-01,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7713,"794034","HMB ΓΕΜΙΣΗ ΤΥΡΟΠΙΤΑΣ ΤΖΕΠΟΥ",1,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Β",,1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,"
.Βράζουμε το νερό στους 100 βαθμούς,ρίχνουμε το γάλα ανακατεύουμε και μετά το σνάκ φίλ και ανακατεύουμε πάλι πολύ καλά για να μην μείνουν γρόμποι, αφού βράσει το κατεβάζουμε,περιμένουμε να φτάσει στους 80 βαθμούς και κατόπιν ρίχνουμε τα αυγα και ανακατεύουμε πάλι.
Κατόπιν το βάζουμε στο ψυγείο να κρυώσει και αφού κρυώσει ρίχνουμε τα τυριά.",0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7721,"200551","Σκόρδο",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2005",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7723,"202338","Μιγμα Σουφλέ (puratos)",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2023",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7725,"202339","PATE SUCREE(παστα φλορα)",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2023",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7726,"201923","ΒΑΤΟΜΟΥΡΟ ΣΥΜΠ.ΓΕΥΣΗ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2019",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7727,"201924","ΦΥΣΤΙΚΙ ΣΥΜΠ.ΓΕΥΣΗ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2019",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7728,"201925","ΚΑΡΑΜΕΛΑ ΣΥΜΠ.ΓΕΥΣΗ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2019",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7729,"201926","ΜΟΚΑ ΣΥΜΠ.ΓΕΥΣΗ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2019",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7730,"201604","ΑΜΥΓΔΑΛΟΥ ΠΟΥΔΡΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2016",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7731,"201605","ΚΡΟΚΑΝ ΦΥΣΤΙΚΙ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2016",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7732,"201609","ΑΜΥΓΔΑΛΟΠΑΣΤΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2016",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7733,"203010","CRUSTELIN ΒΑΦΛΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2030",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7737,"32008","ΧΥΜΟΣ VIVID 100%ΠΟΡΤΟΚΑΛΙ 0,250 lit. ΕΜΠΟΡΕΥΜΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","ΕΜΠ","32",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7738,"32007","ΦΡΟΥΤΟΠΟΤΟ VIVID ΦΡΑΟΥΛΑ 0,250 lit. ΕΜΠΟΡΕΥΜΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","ΕΜΠ","32",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7747,"992005","ΗΜΑ ΖΥΜΗ ΤΑΡΤΑΣ ΓΛΥΚΙΑΣ ΚΟΛΩΝΙΑΡΗ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α","11",1,1.0000000000000000e+00,"Α06",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7748,"994033","ΗΜΑ ΓΕΜΙΣΗ ΤΖΙΖ ΚΕΙΚ ΚΑΝΑΚΗ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Γ06",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7750,"200326","COURMET CRÈME CHEECE FILLING",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2003",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7755,"994035","ΗΜΑ ΓΕΜΙΣΗ ΠΤΙ-ΦΟΥΡ ΣΟΚΟΛΑΤΑΣ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Α04",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7756,"992006","ΗΜΑ ΖΥΜΗ ΠΤΙ-ΦΟΥΡ ΣΟΚΟΛΑΤΑΣ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7769,"995012","ΗΜΑ ΖΥΜΗ ΠΟΡΤΟΚΑΛΟΠΙΤΑΣ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7771,"200327","ΤΥΡΟΣΑΛΑΤΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2003",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7772,"201927","ΤΖΕΛ ΠΟΡΤΟΚΑΛΙ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2019",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7774,"32003","PASCUAL ΠΟΡΤ/ΛΗ ΜΕ ΚΑΡΠ/ΡΑ 200 ML ΕΜΠΟΡΕΥΜΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","ΕΜΠ","32",2,2.0000000000000000e+02,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7775,"201628","ΣΤΡΑΓΑΛΙΑ ΑΝΑΛΑΤΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2016",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7776,"200328","ΓΙΑΟΥΡΤΙ 3,5 ΛΙΠΑΡΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2003",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7778,"995021","ΗΜΑ ΖΥΜΗ ΚΟΜΠΩΝ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Α06",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7779,"39001","ΑΛΕΥΡΙ Τ Μ. ΕΜΠΟΡΕΥΜΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","ΕΜΠ","39",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7782,"200861","Κυτταρίνη ΨΥΧΡΗΣ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2008",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7785,"200329","ΓΙΑΟΥΡΤΙ ΣΤΡΑΓΓΧΤΟ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2003",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7787,"994004","ΗΜΑ ΓΕΜΙΣΗ ΜΕΛΙΤΖΑΝΑ-ΚΙΜΑΣ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Γ06",9.5000000000000007e-01,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7788,"201330","ΚΙΜΑΣ ΧΟΙΡΙΝΟΣ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2013",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7789,"200519","ΜΠΡΟΚΟΛΟ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2005",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7790,"201228","ΜΟΥΣΤΑΡΔΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2012",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7791,"201903","ΚΑΡΑΜΕΛΑ ΠΑΣΤΑ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2019",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7792,"200330","ΜΠΕΣΑΜΕΛ ΣΠΑΝΑΚΙ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2003",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7793,"994034","ΗΜΑ ΓΕΜΙΣΗ  ΜΗΛΟΥ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7795,"200701","CORN FLAKES",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2007",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7796,"201331","ΚΟΤΟΠΟΥΛΟ ΦΙΛΕΤΟ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ","2013",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7799,"202340","ΚΕΙΚ ΑΛΜΥΡΟ SALE GOURMET",0,"01/01/00 00:00:00","01/01/70 00:00:00","Α_ΥΛΗ",,1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7801,"994036","ΗΜΑ ΜΙΓΜΑ ΦΛΩΡΕΝΤΙΝΑΣ-ΣΙΣΑΜΙΟΥ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7803,"995022","ΗΜΑ ΖΥΜΗ ΚΑΡΑΜΕΛΟΠΙΤΑΣ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α","14",1,1.0000000000000000e+00,"Χ_Φ",9.0000000000000002e-01,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7804,"993005","ΗΜΑ ΣΙΡΟΠΙ ΚΑΡΑΜΕΛΟΠΙΤΑΣ",0,"01/01/00 00:00:00","01/01/70 00:00:00","Φ_Α",,1,1.0000000000000000e+00,"Χ_Φ",9.2000000000000004e-01,0.0000000000000000e+00,,0,0,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
